,Taxon,Branch Type,l1,l2,l1/l2
17014,G900101335,terminal,0.147676,0.152664922,0.967321097
17015,  ,internal,0.136618,0.038571463,3.541944987
17016,G000719025,terminal,0.220609,0.171059725,1.289660673
17017,  ,internal,0.12079,0.022379072,5.397453406
17018,  ,internal,0.13516,0.017375326,7.778846675
17019,  ,internal,0.180824,0.05081515,3.55846631
17020,G000203835,terminal,0.033618,0.007849056,4.283062611
17021,G000158935,terminal,0.024519,0.008257104,2.96944304
17022,  ,internal,0.103884,0.027750075,3.74355745
17023,G000721235,terminal,0.015955,0.023029424,0.692809353
17024,  ,internal,0.034109,0.007971075,4.279096716
17025,G001660045,terminal,0.035706,0.024031135,1.485822473
17026,  ,internal,0.163554,0.025373308,6.445907746
17027,G001013905,terminal,0.036169,0.044900885,0.805529774
17028,  ,internal,0.01326,0.012256051,1.081914567
17029,G001419695,terminal,0.069978,0.039857471,1.755705989
17030,G001418415,terminal,0.054919,0.021622272,2.539927325
17031,  ,internal,0.172821,0.025359936,6.814725319
17032,G000156435,terminal,0.073067,0.052709164,1.386229545
17033,  ,internal,0.157752,0.020202816,7.808416527
17034,  ,internal,0.016969,0.002527186,6.714582674
17035,G000158955,terminal,0.031333,0.03819033,0.82044329
17036,G001611795,terminal,0.041918,0.022985887,1.823640725
17037,  ,internal,0.180479,0.028069807,6.429648883
17038,  ,internal,0.033791,0.003616466,9.343653096
17039,G001279985,terminal,0.028892,0.045580719,0.633864505
17040,  ,internal,0.021551,0.011067831,1.947174725
17041,G000225525,terminal,0.049751,0.046570606,1.068291877
17042,G001509795,terminal,0.050061,0.028713832,1.743445459
17043,  ,internal,0.0902,0.008300739,10.86650198
17044,G001513975,terminal,0.040903,0.046375838,0.881989449
17045,  ,internal,0.077039,0.008744114,8.810383661
17046,G000349325,terminal,0.09563,0.042314353,2.259989643
17047,  ,internal,0.121299,0.009630078,12.59584774
17048,G000716215,terminal,0.020384,0.048371257,0.421407288
17049,G000721105,terminal,0.016489,0.034293491,0.480820108
17050,  ,internal,0.024462,0.011893196,2.056806227
17051,G001514045,terminal,0.0221,0.046205782,0.47829512
17052,  ,internal,0.058483,0.007769975,7.526794329
17053,G001418585,terminal,0.006902,0.053382026,0.129294455
17054,  ,internal,0.012038,0.012708565,0.947235191
17055,  ,internal,0.025116,0.009011879,2.786988245
17056,  ,internal,0.007456,0.001665928,4.475584385
17057,G000802245,terminal,0.000484,0.051276709,0.009438983
17058,G001511815,terminal,0.024278,0.038729833,0.62685528
17059,  ,internal,0.009994,0.01029241,0.971006762
17060,G000497445,terminal,0.031945,0.047829025,0.667899883
17061,  ,internal,0.01146,0.004101406,2.794163826
17062,G000718315,terminal,0.060554,0.047336634,1.279220651
17063,  ,internal,0.117644,0.009321056,12.621317
17064,G000444875,terminal,0.008615,0.042051063,0.204869968
17065,  ,internal,0.029398,0.006696041,4.39035537
17066,G000725795,terminal,0.016979,0.044382272,0.382562657
17067,  ,internal,0.069763,0.004383058,15.91651381
17068,G001005085,terminal,0.019584,0.050990887,0.384068629
17069,  ,internal,0.01356,0.005185858,2.614803618
17070,G001654495,terminal,0.016068,0.044676334,0.359653503
17071,  ,internal,0.051954,0.01333942,3.894772124
17072,  ,internal,0.008092,0.009787175,0.826796284
17073,G000242715,terminal,0.076145,0.053989066,1.410378181
17074,  ,internal,0.032138,0.00388421,8.274011322
17075,G000819545,terminal,0.069864,0.055813448,1.251741346
17076,  ,internal,0.01307,0.00499893,2.614559516
17077,G001418475,terminal,0.02202,0.049697601,0.443079735
17078,G000091305,terminal,0.002952,0.034003379,0.086814902
17079,  ,internal,0.023284,0.01050502,2.216464171
17080,G000317595,terminal,0.074554,0.034055523,2.189189682
17081,  ,internal,0.207406,0.02929088,7.080907216
17082,  ,internal,0.013603,0.007390156,1.840691911
17083,G000204605,terminal,0.032879,0.062859656,0.523054087
17084,  ,internal,0.014062,0.003885884,3.618739005
17085,G000376565,terminal,0.072577,0.048171955,1.506623521
17086,G000331005,terminal,0.063679,0.05476999,1.162662251
17087,  ,internal,0.014719,0.007277089,2.022649497
17088,G001298575,terminal,0.024839,0.061357812,0.404822125
17089,  ,internal,0.104976,0.020410677,5.143190473
17090,  ,internal,0.036479,0.008774953,4.157173121
17091,G001418335,terminal,0.056172,0.040418514,1.389759158
17092,G001418655,terminal,0.052303,0.025525023,2.049087306
17093,  ,internal,0.165523,0.01572072,10.52897042
17094,G000716805,terminal,0.037654,0.061909836,0.608207076
17095,  ,internal,0.069938,0.009166205,7.629984607
17096,G000968255,terminal,0.049119,0.005808121,8.456952349
17097,G000009765,terminal,0.046184,0.006229757,7.413451636
17098,  ,internal,0.206499,0.043390991,4.759029368
17099,G000725495,terminal,0.022965,0.045295044,0.507009116
17100,  ,internal,0.029744,0.008558602,3.475334101
17101,  ,internal,0.040456,0.004443193,9.105162967
17102,  ,internal,0.144377,0.023042638,6.265645589
17103,G000716675,terminal,0.018454,0.030790586,0.599339036
17104,G000720475,terminal,0.011193,0.030982357,0.361270131
17105,  ,internal,0.114549,0.014910087,7.682651606
17106,G001419745,terminal,0.039098,0.029668551,1.317826408
17107,G001418465,terminal,0.049705,0.03839933,1.294423617
17108,  ,internal,0.136889,0.01850207,7.398577605
17109,  ,internal,0.132826,0.010550581,12.58944934
17110,G000373565,terminal,0.023679,0.065871649,0.359471797
17111,  ,internal,0.04413,0.020134574,2.191752378
17112,  ,internal,0.120297,0.016509592,7.286491348
17113,G000827005,terminal,0.063587,0.067401408,0.943407597
17114,  ,internal,0.059448,0.004964166,11.97542451
17115,G000719955,terminal,0.018372,0.049808537,0.36885243
17116,G000213055,terminal,0.032682,0.084647204,0.386096629
17117,  ,internal,0.099097,0.018927921,5.235493
17118,  ,internal,0.077756,0.010013407,7.765189599
17119,G000830005,terminal,0.01236,0.02095262,0.589902366
17120,G000253235,terminal,0.006024,0.02627909,0.229231685
17121,  ,internal,0.03689,0.004599139,8.021065854
17122,G000718595,terminal,0.005737,0.031711267,0.180913619
17123,  ,internal,0.045051,0.005316386,8.473989343
17124,G000721275,terminal,0.02655,0.034333862,0.773289068
17125,  ,internal,0.159057,0.02333216,6.817071285
17126,G000384175,terminal,0.004687,0.04801745,0.097610348
17127,  ,internal,0.065489,0.009065253,7.224177619
17128,G001750785,terminal,0.011405,0.054568937,0.209001689
17129,G001646665,terminal,0.007099,0.028557897,0.248582727
17130,  ,internal,0.053505,0.012184577,4.391207051
17131,  ,internal,0.078566,0.006753462,11.6334404
17132,G000163875,terminal,0.056944,0.00938386,6.068291532
17133,G001693675,terminal,0.05498,0.002652089,20.73082922
17134,  ,internal,0.259954,0.060157589,4.321217076
17135,G001278075,terminal,0.029943,0.05364178,0.558202957
17136,  ,internal,0.009996,0.016600283,0.602158398
17137,  ,internal,0.016187,0.010382612,1.559048918
17138,G001279695,terminal,0.075428,0.06947597,1.085670342
17139,  ,internal,0.011152,0.007250918,1.538012174
17140,G000720455,terminal,0.012343,0.033074052,0.373192856
17141,G001746425,terminal,0.019441,0.019191899,1.012979497
17142,  ,internal,0.026035,0.014659449,1.775987624
17143,G001279725,terminal,0.011726,0.03049091,0.384573628
17144,  ,internal,0.156359,0.033106889,4.722853891
17145,G000719335,terminal,0.040883,0.047890391,0.853678563
17146,  ,internal,0.215122,0.032012904,6.719852803
17147,  ,internal,0.020752,0.008576762,2.41956122
17148,G000375725,terminal,0.049985,0.039140095,1.277079166
17149,G001905365,terminal,0.028354,0.028047041,1.010944442
17150,  ,internal,0.14189,0.016754038,8.469003114
17151,G000010605,terminal,0.013275,0.047730194,0.278125831
17152,G000717025,terminal,0.012871,0.035578116,0.361767326
17153,  ,internal,0.049276,0.019749688,2.495026795
17154,  ,internal,0.136748,0.017322851,7.894081775
17155,G000429085,terminal,0.031332,0.052538391,0.596363902
17156,  ,internal,0.03659,0.009058974,4.039088798
17157,G000818195,terminal,0.01916,0.052059858,0.368037882
17158,G000718095,terminal,0.041389,0.038235879,1.08246498
17159,  ,internal,0.086049,0.016832587,5.112048372
17160,G000497425,terminal,0.005952,0.064206346,0.092701117
17161,  ,internal,0.064651,0.008335638,7.755975101
17162,G000721265,terminal,0.053645,0.09278448,0.578167817
17163,  ,internal,0.099777,0.01179761,8.457390946
17164,  ,internal,0.036479,0.010716757,3.403921414
17165,  ,internal,0.058706,0.011045609,5.314872278
17166,  ,internal,0.144458,0.019134243,7.549710589
17167,G000717345,terminal,0.040207,0.010556436,3.808766555
17168,G001729485,terminal,0.037764,0.008385319,4.503585588
17169,  ,internal,0.13381,0.026436548,5.061553403
17170,G000935125,terminal,0.016726,0.029513497,0.566723753
17171,  ,internal,0.037222,0.006274622,5.932149892
17172,G000695235,terminal,0.01082,0.041590006,0.260158656
17173,  ,internal,0.098618,0.01524748,6.467822964
17174,G000718015,terminal,0.005128,0.046127157,0.111170952
17175,  ,internal,0.086481,0.009253281,9.345981949
17176,G000717745,terminal,0.002602,0.061539104,0.042282058
17177,  ,internal,0.133718,0.017511504,7.636008877
17178,G001187435,terminal,0.01488,0.029776949,0.499715397
17179,G000342125,terminal,0.006445,0.040711238,0.158310098
17180,  ,internal,0.097125,0.018554871,5.234474548
17181,G000719265,terminal,0.005103,0.038546779,0.132384601
17182,  ,internal,0.12428,0.018505981,6.715666826
17183,G000718635,terminal,0.051786,0.068148532,0.759898976
17184,  ,internal,0.036006,0.013836438,2.602259358
17185,  ,internal,0.00717,0.008414148,0.852136157
17186,  ,internal,0.040848,0.008178721,4.994423823
17187,G000147815,terminal,0.041351,0.024964919,1.656364297
17188,G000938975,terminal,0.03944,0.017141014,2.300914067
17189,  ,internal,0.158992,0.026164007,6.076745142
17190,G000158915,terminal,0.011677,0.05749775,0.203086207
17191,  ,internal,0.119279,0.02110951,5.650486386
17192,G000092385,terminal,0.077348,0.050185875,1.541230482
17193,  ,internal,0.280729,0.03961869,7.08577191
17194,G001418495,terminal,0.019183,0.076063756,0.25219633
17195,  ,internal,0.039618,0.008757857,4.523709654
17196,  ,internal,0.095871,0.015317179,6.25905054
17197,G000424785,terminal,0.010864,0.042398796,0.256233689
17198,G001751375,terminal,0.001488,0.0489446,0.03040172
17199,  ,internal,0.087064,0.017407746,5.001451624
17200,G000721445,terminal,0.012188,0.041746764,0.291950775
17201,  ,internal,0.12807,0.020488515,6.250819178
17202,G000381025,terminal,0.02544,0.073006763,0.348460868
17203,  ,internal,0.10801,0.016460237,6.561873927
17204,G000964305,terminal,0.012196,2.11E-06,5790.248303
17205,G900090125,terminal,0.012196,2.24E-06,5456.579124
17206,  ,internal,0.174831,0.033299936,5.250190334
17207,G000424965,terminal,0.006204,0.035610954,0.174216055
17208,  ,internal,0.206774,0.043900847,4.710023053
17209,  ,internal,0.110195,0.017044832,6.465009339
17210,G000497405,terminal,0.025333,0.052603632,0.481582716
17211,G000426325,terminal,0.016439,0.020558252,0.799630253
17212,  ,internal,0.154079,0.034724457,4.437189564
17213,G000424825,terminal,0.041807,0.061999451,0.674312423
17214,  ,internal,0.118878,0.022039456,5.393871693
17215,  ,internal,0.090504,0.018187584,4.976142103
17216,G000424845,terminal,0.107711,0.080690043,1.334873492
17217,  ,internal,0.070713,0.008926616,7.921591158
17218,G000718985,terminal,0.016232,0.085236858,0.190434049
17219,  ,internal,0.1049,0.005442848,19.27299967
17220,G001493375,terminal,0.046428,0.052803055,0.879267301
17221,G001083795,terminal,0.008118,0.065493041,0.1239521
17222,  ,internal,0.089673,0.019996242,4.484492636
17223,G000719135,terminal,0.052919,0.061626116,0.858710613
17224,  ,internal,0.104824,0.019852697,5.280088618
17225,G000993785,terminal,0.023789,0.060002625,0.396465991
17226,  ,internal,0.190495,0.042167424,4.517586803
17227,  ,internal,0.05963,0.0178513,3.340372914
17228,G001011035,terminal,0.139839,0.101382834,1.379316343
17229,  ,internal,0.028709,0.009972303,2.878873501
17230,  ,internal,0.090212,0.015214874,5.929197968
17231,G900142575,terminal,0.002847,0.051886624,0.054869633
17232,G000745345,terminal,0.00181,0.074413497,0.024323544
17233,  ,internal,0.178832,0.031952697,5.596773325
17234,G000373665,terminal,0.029546,0.069374455,0.425891632
17235,  ,internal,0.093712,0.0173065,5.41484429
17236,G000240165,terminal,0.021149,0.085019023,0.248756093
17237,  ,internal,0.022845,0.007644772,2.988316878
17238,  ,internal,0.183114,0.021986523,8.328465465
17239,G000380165,terminal,0.105497,0.089540186,1.178208407
17240,  ,internal,0.130054,0.018649454,6.973609136
17241,G000269985,terminal,0.025781,0.033054125,0.779963174
17242,G000696185,terminal,0.05322,0.041025865,1.297230421
17243,  ,internal,0.17999,0.032542068,5.530994476
17244,G000717715,terminal,0.005919,0.053628,0.110371448
17245,  ,internal,0.010935,0.010115475,1.081016978
17246,G000710465,terminal,0.012769,0.066966167,0.190678378
17247,  ,internal,0.049397,0.009877424,5.001000362
17248,G001429805,terminal,0.000433,0.057893929,0.007479195
17249,G000955975,terminal,0.019815,0.052916934,0.374454799
17250,  ,internal,0.075918,0.0234367,3.239278581
17251,  ,internal,0.022332,0.007730572,2.888789969
17252,G001625365,terminal,0.020701,0.035770394,0.578718821
17253,G001888885,terminal,0.022949,0.045366027,0.505863123
17254,  ,internal,0.074597,0.015475218,4.820416746
17255,G000718025,terminal,0.019924,0.0429286,0.464119489
17256,  ,internal,0.146113,0.027079181,5.395768861
17257,  ,internal,0.01567,0.008509158,1.841545288
17258,G000744785,terminal,0.020996,0.048615008,0.431883092
17259,G000744225,terminal,0.019735,0.06556409,0.301003188
17260,  ,internal,0.140473,0.023374283,6.009724551
17261,  ,internal,0.263913,0.036356094,7.259113129
17262,G001418575,terminal,0.019825,0.076181617,0.260233385
17263,  ,internal,0.108389,0.016329871,6.637468232
17264,G000787835,terminal,0.009044,0.029965878,0.301809948
17265,G000787795,terminal,0.018032,0.032416165,0.556265671
17266,  ,internal,0.080694,0.020998702,3.842808878
17267,G000744655,terminal,0.028614,0.027068886,1.057080812
17268,  ,internal,0.209688,0.031633102,6.628752333
17269,G000744705,terminal,0.002469,0.077478646,0.031866845
17270,  ,internal,0.211525,0.030884901,6.848815889
17271,G000744815,terminal,0.100641,0.09238211,1.089399237
17272,  ,internal,0.049959,0.017670638,2.827232464
17273,  ,internal,0.188917,0.021709586,8.702008573
17274,  ,internal,0.194185,0.037486762,5.180095351
17275,G000372745,terminal,0.105633,0.119314377,0.885333376
17276,  ,internal,0.228276,0.039528514,5.774970443
17277,G000024025,terminal,0.135417,0.13816389,0.980118611
17278,G000504285,terminal,0.145415,0.13833049,1.051214379
17279,  ,internal,0.232543,0.052252896,4.450337043
17280,  ,internal,0.228986,0.029860906,7.668421097
17281,G000384115,terminal,0.278802,0.198365591,1.405495772
17282,  ,internal,0.06563,0.013916303,4.716051552
17283,G000721075,terminal,0.001038,0.04083055,0.025422141
17284,G000024865,terminal,0.031959,0.05736801,0.557087482
17285,  ,internal,0.134562,0.02239417,6.00879612
17286,G001696485,terminal,0.012476,0.041411211,0.301271074
17287,G001653075,terminal,0.010383,0.038040965,0.272942606
17288,  ,internal,0.142724,0.018554754,7.69204477
17289,  ,internal,0.178348,0.02970759,6.00344897
17290,G000379885,terminal,0.005817,0.049043536,0.118608902
17291,G000725485,terminal,0.009897,0.047080509,0.210214378
17292,  ,internal,0.052202,0.011313955,4.613948118
17293,G001417755,terminal,0.005506,0.043456773,0.12670062
17294,  ,internal,0.249194,0.054302763,4.588974564
17295,  ,internal,0.038707,0.01215674,3.183995104
17296,G900100605,terminal,0.000127,0.091530956,0.001387509
17297,  ,internal,0.150254,0.010279851,14.61635971
17298,G000715975,terminal,0.069098,0.114136284,0.605399066
17299,  ,internal,0.050414,0.008678306,5.809198581
17300,G000511135,terminal,0.033437,0.040670859,0.822136555
17301,G000718475,terminal,0.014489,0.035681944,0.40605972
17302,  ,internal,0.135474,0.023235115,5.830571605
17303,G001552515,terminal,0.021356,0.056216501,0.379888461
17304,  ,internal,0.120169,0.017941185,6.697941153
17305,G000092645,terminal,0.094273,0.093423503,1.00909297
17306,  ,internal,0.106634,0.022903567,4.655781448
17307,G001570525,terminal,0.085408,0.083936704,1.017528636
17308,  ,internal,0.091296,0.017477423,5.223653455
17309,  ,internal,0.280953,0.062939926,4.463827951
17310,G000468475,terminal,0.037501,0.045674438,0.821050051
17311,G000425065,terminal,0.005604,0.046798431,0.119747605
17312,  ,internal,0.105716,0.026644113,3.967705722
17313,G000718255,terminal,0.020944,0.04872554,0.429836178
17314,  ,internal,0.126845,0.014853937,8.539486871
