method,taxa,rtt
caml,G000195775,2.019344763
caml,G000013885,1.990757565
caml,G000012725,2.008929628
caml,G000701345,1.934482396
caml,G000472865,1.99532032
caml,G000379145,2.019371728
caml,G000938305,2.033235021
caml,G900104755,2.00877435
caml,G001440405,1.989444099
caml,G001693385,2.012666013
caml,G001440475,2.025609896
caml,G000472385,2.029838791
caml,G000472425,2.036922343
caml,G000344805,2.070289067
caml,G000239815,2.048985048
caml,G001641695,2.006269884
caml,G001908185,2.031604557
caml,G000938285,2.058918742
caml,G900011245,2.063141252
caml,G000473125,2.046234189
caml,G000011365,2.068920207
caml,G000284375,2.051811032
caml,G000429865,1.891846116
caml,G000423365,1.94803146
caml,G000230555,1.882253368
caml,G000970465,2.009265993
caml,G001185205,1.964708107
caml,G000969415,1.945309517
caml,G000735585,1.996434713
caml,G000971295,2.019437496
caml,G001426345,2.037984434
caml,G000971275,2.031365278
caml,G000969445,2.012482834
caml,G000970455,2.015198514
caml,G000743575,2.033044879
caml,G001427875,2.033386709
caml,G001927245,1.905473499
caml,G000688515,1.808572436
caml,G900110915,1.828288148
caml,G900104485,1.811611239
caml,G000423225,1.780507778
caml,G000380505,1.780399387
caml,G900148505,1.84872332
caml,G001305515,1.839171657
caml,G001720135,1.844307592
caml,G000422965,1.924303511
caml,G000425185,1.913482696
caml,G000374525,1.859106014
caml,G900115225,1.959414862
caml,G000423705,1.839126789
caml,G001907205,1.929939139
caml,G000422785,1.92899372
caml,G001562055,2.000978371
caml,G900104145,1.998641453
caml,G001310815,2.004963107
caml,G900114245,1.997908683
caml,G001484065,1.89649677
caml,G000192745,1.858637279
caml,G000148725,1.924589565
caml,G000158095,1.931123825
caml,G000168975,1.952537095
caml,G001404055,1.965770296
caml,G001404515,1.971444458
caml,G000179775,1.944173239
caml,G001425575,1.901611699
caml,G000153465,1.955470749
caml,G000153705,2.039012639
caml,G001424685,1.913142224
caml,G001463885,1.976925755
caml,G001423245,1.962326998
caml,G001475935,1.986577492
caml,G000382705,1.981656954
caml,G001293565,1.963211181
caml,G000620605,1.967110229
caml,G000374465,1.97709447
caml,G000154705,1.939424078
caml,G000759435,1.95216247
caml,G001011155,1.954906451
caml,G000960975,2.009725138
caml,G001578105,2.042269211
caml,G000376125,2.043667867
caml,G000325745,2.341204441
caml,G000496595,2.547139789
caml,G000183665,2.534735113
caml,G001983655,2.543459467
caml,G001983675,2.543560953
caml,G000756225,2.54684867
caml,G000968075,2.542104983
caml,G001414235,2.539873595
caml,G000968085,2.539873638
caml,G001021085,2.600046405
caml,G000724755,2.588128787
caml,G001969535,2.584826799
caml,G000829355,2.584076775
caml,G001430705,2.584188459
caml,G000590865,2.584030374
caml,G000023765,2.584032725
caml,G000820625,2.584344671
caml,G001296945,2.583986107
caml,G000346595,2.58393636
caml,G001652565,1.975650224
caml,G001424985,2.003572841
caml,G000379605,2.017214865
caml,G001687365,2.008886153
caml,G001426665,2.013600644
caml,G001695855,2.014202946
caml,G000697965,2.000470862
caml,G000017145,2.064118671
caml,G000006965,2.037658589
caml,G000261485,2.061055039
caml,G001889105,2.06092161
caml,G000018545,2.067935321
caml,G000426285,2.004084915
caml,G000696095,2.03607777
caml,G000330885,2.036129765
caml,G000745725,2.045976137
caml,G000745735,2.054404456
caml,G000744505,2.030951957
caml,G000517605,2.025849033
caml,G000092045,2.047997364
caml,G000816845,2.043143973
caml,G000745655,2.057483761
caml,G001542405,2.041855704
caml,G000312665,2.042329816
caml,G000621665,2.062659078
caml,G000016285,2.052895216
caml,G000518785,2.035014034
caml,G000247475,2.048636083
caml,G000300855,2.055564032
caml,G000518585,2.053783124
caml,G000739935,2.058620413
caml,G000949895,2.059718793
caml,G001427625,2.071603769
caml,G000092025,2.078035705
caml,G000967425,2.070498771
caml,G000722615,2.063055585
caml,G001005825,2.03553594
caml,G000731315,2.05312292
caml,G000757525,2.06675913
caml,G000733725,1.981826923
caml,G000518985,1.989045303
caml,G000014245,2.002793646
caml,G000615975,1.985263345
caml,G000300335,1.966459623
caml,G000300515,1.985025974
caml,G000497755,1.970164707
caml,G000526635,1.975863189
caml,G001014615,1.954105894
caml,G000304395,1.953764318
caml,G000236565,1.967581813
caml,G000372965,1.980678606
caml,G001424795,1.975098353
caml,G000585625,2.071049281
caml,G001427385,2.014927692
caml,G001426965,2.02908959
caml,G001705425,2.030155642
caml,G000568555,2.030600501
caml,G000824825,2.06359146
caml,G000824785,2.050901682
caml,G001686985,2.047674145
caml,G001672375,2.075506396
caml,G000185905,2.054509562
caml,G001676765,2.048946727
caml,G000686005,1.929568556
caml,G000282595,1.943439073
caml,G001558695,1.921440638
caml,G000409565,2.016128877
caml,G000017405,1.99677924
caml,G000480315,2.025038766
caml,G001586735,2.062312093
caml,G001652485,1.982517718
caml,G000344725,1.989672088
caml,G002005325,2.077879948
caml,G000279995,2.16011554
caml,G000278275,2.160082828
caml,G002007565,2.151206695
caml,G002007485,2.177645896
caml,G002007505,2.173788896
caml,G001952045,2.169834199
caml,G001952075,2.167561447
caml,G001952065,2.176023513
caml,G000706645,2.283504798
caml,G000518185,2.274082649
caml,G000253015,2.272230409
caml,G000278255,2.282744346
caml,G000385435,2.274459385
caml,G000384965,2.279129012
caml,G000385395,2.283087135
caml,G001281405,2.365639637
caml,G000709795,2.314241869
caml,G000709775,2.317849441
caml,G000709835,2.319436117
caml,G000607225,2.319395883
caml,G000709735,2.31939798
caml,G000709875,2.31939798
caml,G000709855,2.320132858
caml,G001624625,2.321779893
caml,G000709755,2.323390045
caml,G000607245,2.321825104
caml,G000709815,2.320191444
caml,G001625425,2.321487786
caml,G001559035,2.320010217
caml,G000607205,2.319879958
caml,G000015445,2.319882566
caml,G000311905,2.319882566
caml,G000341355,2.274722924
caml,G000278155,2.273706912
caml,G000278135,2.282702745
caml,G000278195,2.28229241
caml,G000294715,2.300200105
caml,G000312545,2.312641188
caml,G000706625,2.313937055
caml,G001932215,2.304508281
caml,G001932235,2.302166586
caml,G001932175,2.304193144
caml,G001932165,2.302399305
caml,G000046705,2.307698505
caml,G001932225,2.308185515
caml,G000708545,2.308955831
caml,G000022725,2.299067287
caml,G000312605,2.332037203
caml,G000278215,2.329472864
caml,G000196435,2.311503985
caml,G000689355,2.311462619
caml,G000312565,2.320341433
caml,G000278295,2.287220599
caml,G000278115,2.293655524
caml,G000280015,2.312318852
caml,G000273375,2.317096717
caml,G000312525,2.317846449
caml,G000341385,2.297169184
caml,G000518105,2.299294223
caml,G000385415,2.297273819
caml,G000372125,1.440285712
caml,G000379225,1.480041606
caml,G000744415,1.518324403
caml,G001873795,1.536775004
caml,G000153765,1.466093265
caml,G000379345,1.628232442
caml,G001871925,1.480230677
caml,G001399755,1.406744378
caml,G000423825,1.280993772
caml,G000175575,1.504136613
caml,G001857665,1.505320088
caml,G000214095,1.503852042
caml,G000179815,1.531775123
caml,G000021485,1.516028338
caml,G001418795,1.520693177
caml,G001559335,1.516588898
caml,G001308895,1.516692796
caml,G000227215,1.504360435
caml,G001931655,1.512364817
caml,G000709715,1.506271828
caml,G001705805,1.506302322
caml,G001705695,1.505534403
caml,G001705725,1.505879028
caml,G001705755,1.50413057
caml,G000559045,1.506817551
caml,G001756595,1.506249602
caml,G001705645,1.508318268
caml,G001705625,1.50586674
caml,G900078795,1.948309822
caml,G001460935,1.935585203
caml,G000735045,1.498850612
caml,G001431705,1.483283607
caml,G000376945,1.4882955
caml,G000428465,1.490555
caml,G900115065,1.551772028
caml,G000969645,1.595830784
caml,G000428145,1.615586607
caml,G000430805,1.604716012
caml,G000620145,1.629437114
caml,G000429785,1.61178815
caml,G001294205,1.602471517
caml,G001313065,1.716352898
caml,G000374805,1.563872946
caml,G001808185,1.593724057
caml,G000711875,1.577671101
caml,G000420525,1.582628688
caml,G000021025,1.573135811
caml,G000620105,1.561464826
caml,G001619695,1.523027474
caml,G000422925,1.594321721
caml,G001418035,1.567749109
caml,G000174355,1.55636323
caml,G001037925,1.643018232
caml,G000335715,1.64234779
caml,G001515305,1.621472815
caml,G000711885,1.64224044
caml,G001020585,1.66254257
caml,G000812585,1.680339549
caml,G000007705,1.679146175
caml,G000382305,1.743644727
caml,G001457815,1.720046761
caml,G000600005,1.809649718
caml,G000745895,1.79065596
caml,G000158615,1.81014049
caml,G000226875,1.778561054
caml,G000428785,1.937423768
caml,G000620925,1.931249055
caml,G000160435,1.91161591
caml,G000190695,1.93663097
caml,G001458475,1.926398497
caml,G000163775,1.983741881
caml,G000745955,1.98379205
caml,G000227765,1.852019237
caml,G001027865,1.867409819
caml,G001308005,1.849247122
caml,G900086555,1.857425866
caml,G000194925,1.897213611
caml,G000818035,1.849759179
caml,G001592185,1.869713856
caml,G000186165,1.861318275
caml,G001063255,1.866779675
caml,G000173895,1.89975555
caml,G000196295,1.911171725
caml,G000006845,1.919080087
caml,G000008805,1.915058698
caml,G000012745,1.487338492
caml,G000376425,1.510013478
caml,G000373385,1.504684508
caml,G000981505,1.732377135
caml,G001044335,2.005328247
caml,G001438385,1.890858114
caml,G000168995,1.8984876
caml,G000023745,1.54204546
caml,G000617925,1.617048162
caml,G000013705,1.601774367
caml,G000953015,1.54008218
caml,G000093025,1.618354674
caml,G000023705,1.602068096
caml,G000384375,1.60629894
caml,G000384355,1.636203481
caml,G001464125,1.645360458
caml,G001424665,1.72295099
caml,G000378225,1.751116942
caml,G000515275,1.730292207
caml,G000746095,1.523126714
caml,G000025705,1.515039434
caml,G001830535,1.617657307
caml,G001872865,1.622592326
caml,G001801235,1.64950413
caml,G001802335,1.572564561
caml,G000145255,1.537049099
caml,G001802355,1.565662749
caml,G001806235,1.675320849
caml,G000297055,1.46142046
caml,G000832065,1.57992177
caml,G000355765,1.572332813
caml,G000196355,1.643771866
caml,G900113575,1.644663268
caml,G900109785,1.624266566
caml,G000619905,1.610799731
caml,G900103145,1.623317203
caml,G000014765,1.752791045
caml,G000009145,1.750608782
caml,G900100485,1.66456316
caml,G900107335,1.663831484
caml,G900107265,1.673189517
caml,G900114745,1.691871063
caml,G900113925,1.710779061
caml,G900106545,1.706065096
caml,G001007935,1.708369036
caml,G900143275,1.642277067
caml,G900114305,1.725536856
caml,G900111165,1.779829411
caml,G900111605,1.777533413
caml,G900110145,1.779397456
caml,G000219585,1.676977304
caml,G001464045,1.701431859
caml,G000175095,1.711448125
caml,G900111055,1.714564244
caml,G900105875,1.717627027
caml,G001455205,1.716176412
caml,G900099695,1.550136769
caml,G000024165,1.532906231
caml,G000236665,1.473760949
caml,G001307855,1.504853753
caml,G000429665,1.501019028
caml,G000429605,1.522981724
caml,G000519045,1.519224206
caml,G000012425,1.539632481
caml,G001586935,1.663867673
caml,G000828635,1.503205004
caml,G000934545,1.536027382
caml,G000372885,1.515583363
caml,G000214035,1.531823537
caml,G000527135,1.538729058
caml,G000373965,1.579665177
caml,G001418245,1.658724827
caml,G000425565,1.664370285
caml,G000025965,1.520281897
caml,G000378245,1.526651609
caml,G000349945,1.539545761
caml,G001682385,1.527961966
caml,G000443165,1.617816162
caml,G001051995,1.559841028
caml,G000310185,1.580626224
caml,G000310145,1.580463954
caml,G000828975,1.615900114
caml,G000980495,1.865688633
caml,G000434815,1.873568802
caml,G000205025,1.87357786
caml,G000431455,1.89019805
caml,G000437635,1.908123938
caml,G001182045,1.989179243
caml,G000434855,1.943640837
caml,G000297775,1.992505991
caml,G000250875,2.069264595
caml,G000432615,2.111560637
caml,G000411515,2.110588981
caml,G000186425,1.65003485
caml,G000170915,1.652133356
caml,G000521505,1.690503028
caml,G000743945,1.905304616
caml,G000506865,1.810935526
caml,G000226625,2.025872464
caml,G000276685,2.036182382
caml,G000621025,1.876116718
caml,G000373745,1.883168094
caml,G000759065,1.871181956
caml,G001808335,1.886796093
caml,G000372065,1.894570738
caml,G000340825,2.098256725
caml,G000340795,2.105443144
caml,G000319245,2.093500316
caml,G000340865,2.126674989
caml,G000340905,2.109534416
caml,G000967305,1.727510197
caml,G002005365,1.82088883
caml,G000612685,1.745579413
caml,G000308195,1.713912766
caml,G000209655,1.702418098
caml,G900129885,1.716964627
caml,G000988095,1.718934572
caml,G900089455,1.679974986
caml,G001433395,1.706110246
caml,G000382185,1.766261657
caml,G000067205,1.726736475
caml,G001457475,1.728924556
caml,G001571365,1.729044461
caml,G900078695,1.777594253
caml,G000612485,1.788725376
caml,G001078275,1.752952393
caml,G000195715,1.722047922
caml,G000318015,1.725286892
caml,G000317935,1.733428046
caml,G000482785,1.596356239
caml,G000158475,1.77625341
caml,G000158495,1.772550015
caml,G001412595,1.680938691
caml,G001941825,1.704425845
caml,G000745265,1.71677975
caml,G001424165,1.693376011
caml,G000427785,1.705962251
caml,G000382345,1.717644703
caml,G001866515,1.7391269
caml,G000344615,1.663051122
caml,G000723165,1.6766796
caml,G001191005,1.705265493
caml,G000425385,1.745592282
caml,G900114705,1.665872354
caml,G000335815,1.673554848
caml,G000383895,1.747550149
caml,G000622895,1.616446397
caml,G000312045,1.627007559
caml,G000818395,1.641140388
caml,G001428545,1.664841211
caml,G000195205,1.696554185
caml,G000013625,1.696781895
caml,G001464355,1.706706419
caml,G000026125,1.712112896
caml,G000441555,2.304659692
caml,G001584185,1.657997063
caml,G001040945,1.723890315
caml,G001189955,1.71201847
caml,G001571165,1.711987445
caml,G001189915,1.694426788
caml,G001189965,1.71102642
caml,G001267925,1.703525645
caml,G000016345,1.768869035
caml,G000019745,1.785746732
caml,G001830325,1.766241716
caml,G000973625,1.772128299
caml,G000272025,1.6149569
caml,G001281465,1.630367748
caml,G000832305,1.668905903
caml,G000069785,1.671652486
caml,G000196015,1.69691576
caml,G000009125,1.659186074
caml,G000020205,1.658652647
caml,G000953875,1.648001348
caml,G000954135,1.651165976
caml,G000767615,1.636342241
caml,G000970345,1.742757808
caml,G000227585,1.903740861
caml,G000775775,1.78384369
caml,G000198775,1.681348659
caml,G000959725,1.702178149
caml,G001411495,1.727011763
caml,G000959245,1.716505924
caml,G000011545,1.744282034
caml,G000011705,1.737771109
caml,G000373005,1.722165824
caml,G000698575,1.751030608
caml,G000698595,1.760310747
caml,G001544555,1.814494791
caml,G001190015,1.887061827
caml,G000020045,1.749760297
caml,G001865575,1.759915879
caml,G000013645,1.763181256
caml,G000739795,1.734330659
caml,G000684975,1.758221463
caml,G000785435,1.765173028
caml,G001295775,1.625959984
caml,G000377645,1.783854888
caml,G000733775,1.748717941
caml,G000253115,1.696762058
caml,G001418255,1.708936993
caml,G001017435,1.675906073
caml,G000381125,1.675867219
caml,G000768065,1.776153673
caml,G001447195,1.794047605
caml,G000019785,1.755552628
caml,G000689195,1.75569078
caml,G000015725,1.726428409
caml,G001293525,1.767593604
caml,G001425865,1.755054275
caml,G001425785,1.801242858
caml,G001424785,1.78734494
caml,G000799305,1.791065786
caml,G001483865,1.788403269
caml,G001598255,1.792699574
caml,G001477625,1.777430829
caml,G001427705,1.793314317
caml,G000333615,1.781896103
caml,G000969605,1.756303189
caml,G000430725,1.791959914
caml,G000244995,1.770906224
caml,G000284255,1.79827378
caml,G001295905,1.810672054
caml,G001295865,1.815006809
caml,G000807215,1.772182568
caml,G000828915,1.801347122
caml,G000828895,1.80545394
caml,G000496475,1.861628061
caml,G000723405,1.723622261
caml,G001713375,1.728007295
caml,G000477435,1.942519439
caml,G000374625,1.80832166
caml,G001005215,1.868566924
caml,G001262075,1.846866736
caml,G000422885,1.749188218
caml,G001270065,1.793423143
caml,G001412575,1.800668588
caml,G000211835,1.84639169
caml,G001432305,1.781189592
caml,G001955715,1.795696293
caml,G000013605,1.837156418
